Date,Close,Open,High,Low,7_day_MA,14_day_MA,30_day_MA,Daily_Change,Volatility
2023-04-11,30209.6,29641.0,30484.6,29597.8,28605.571428571428,28408.10714285714,27559.653333333332,0.019182888566512624,927.1639709612708
2023-04-12,29886.4,30209.8,30473.0,29679.5,28850.271428571432,28517.821428571428,27752.053333333333,-0.010698585879985067,1015.9140100005069
2023-04-13,30387.4,29892.4,30524.1,29864.5,29186.085714285717,28686.242857142854,27941.643333333333,0.01676347770223252,1088.1141781830108
2023-04-14,30472.5,30387.4,30964.9,30026.0,29552.100000000002,28829.014285714286,28147.970000000005,0.002800502839992891,1016.0115862204883
2023-04-15,30299.6,30472.6,30586.5,30208.8,29889.014285714286,28960.692857142858,28324.486666666668,-0.005673968332102763,748.6494560848465
2023-04-16,30310.3,30299.2,30545.3,30134.6,30172.399999999998,29111.55,28421.77,0.0003531399754452824,299.1786144332466
2023-04-17,29434.9,30310.8,30312.2,29274.0,30142.95714285714,29228.178571428572,28505.783333333333,-0.028881271382995122,363.43251944665565
2023-04-18,30382.2,29434.1,30470.1,29149.2,30167.614285714284,29386.592857142856,28586.566666666666,0.03218288494270394,374.3971217340876
2023-04-19,28813.7,30382.2,30408.4,28641.1,30014.37142857143,29432.321428571428,28623.006666666664,-0.05162562289761763,636.482263996285
2023-04-20,28240.5,28813.7,29082.1,28032.4,29707.67142857143,29446.87857142857,28627.22333333333,-0.01989331463852262,892.5313565258516
2023-04-21,27264.8,28240.5,28353.4,27171.1,29249.428571428572,29400.764285714286,28627.326666666668,-0.034549671570970775,1203.635174121269
2023-04-22,27813.9,27264.8,27872.0,27165.7,28894.32857142857,29391.67142857143,28610.766666666666,0.0201395205539745,1208.8311140858282
2023-04-23,27591.4,27813.8,27815.0,27388.5,28505.91428571429,29339.15714285714,28615.07333333333,-0.007999597323640306,1110.8723410438856
2023-04-24,27509.3,27591.4,27978.8,27054.3,28230.828571428574,29186.89285714286,28616.196666666667,-0.0029755648499171228,1080.489447294793
2023-04-25,28298.8,27510.1,28375.6,27201.1,27933.2,29050.407142857144,28627.039999999997,0.028699385298789792,541.7389285143049
2023-04-26,28424.6,28298.8,29995.7,27307.8,27877.614285714284,28945.992857142854,28670.2,0.004445418180276217,448.22831023531455
2023-04-27,29475.9,28424.5,29859.8,28392.4,28054.1,28880.885714285716,28743.989999999998,0.036985568838259875,753.9067625826237
2023-04-28,29321.8,29475.9,29587.2,28927.8,28347.957142857143,28798.692857142858,28776.37,-0.005227999823584795,794.7596174472617
2023-04-29,29234.1,29318.4,29425.5,29058.5,28550.842857142856,28722.58571428571,28816.52333333333,-0.0029909487139261337,816.6752656502406
2023-04-30,29252.1,29235.1,29941.3,29095.0,28788.085714285717,28647.0,28842.469999999998,0.0006157193140887696,727.8956780310544
2023-05-01,28077.6,29252.1,29329.6,27685.9,28869.27142857143,28550.05,28829.853333333336,-0.040150963520567795,577.689639035234
2023-05-02,28669.1,28079.0,28877.4,27913.2,28922.17142857143,28427.685714285715,28845.54666666667,0.021066615380231912,531.8825049281578
2023-05-03,29023.6,28669.1,29244.7,28164.4,29007.742857142854,28442.678571428572,28886.263333333332,0.012365229463080496,484.56976400875106
2023-05-04,28842.1,29023.6,29352.7,28687.4,28917.2,28485.649999999998,28908.853333333333,-0.006253531608759744,439.64522060524376
2023-05-05,29513.2,28842.2,29653.9,28825.3,28944.542857142857,28646.25,28953.510000000002,0.02326806993942898,473.63997176988
2023-05-06,28857.1,29512.8,29816.4,28414.9,28890.68571428571,28720.764285714282,28980.85666666667,-0.02223073065611325,456.34557603086563
2023-05-07,28424.8,28857.1,29122.0,28419.6,28772.5,28780.292857142857,28998.003333333334,-0.014980715317894022,454.2689878633459
2023-05-08,27670.5,28424.8,28627.8,27280.3,28714.342857142856,28791.807142857142,28988.979999999996,-0.026536686273957888,569.5033065676961
2023-05-09,27634.9,27670.5,27816.0,27366.3,28566.6,28744.385714285712,28965.923333333332,-0.0012865687284291383,701.944727169514
2023-05-10,27603.3,27634.3,28311.7,26885.7,28363.700000000004,28685.721428571425,28898.0,-0.0011434816120197144,751.362919412303
2023-05-11,26983.5,27604.3,27607.4,26766.2,28098.18571428571,28507.692857142854,28790.463333333333,-0.02245383704122328,872.7235194663432
2023-05-12,26799.2,26983.1,27044.0,25853.1,27710.471428571425,28327.507142857143,28687.556666666664,-0.0068300998758500375,730.6070460346568
2023-05-13,26777.5,26798.7,27011.9,26695.6,27413.385714285716,28152.035714285714,28567.226666666666,-0.0008097256634527206,597.2965607048258
2023-05-14,26920.0,26777.4,27176.1,26609.9,27198.414285714283,27985.45714285714,28448.809999999998,0.005321631967136531,415.8446602156168
2023-05-15,27183.9,26920.4,27651.7,26752.1,27128.899999999998,27921.62142857143,28344.95333333333,0.009803120356612238,360.8048364438585
2023-05-16,27035.3,27183.9,27295.3,26881.9,27043.242857142857,27804.921428571426,28235.78666666667,-0.005466470962591896,283.5623732533988
2023-05-17,27403.1,27035.5,27465.3,26597.7,27014.64285714286,27689.17142857143,28168.06,0.01360443568223757,220.81408362036964
2023-05-18,26828.0,27403.8,27467.0,26449.8,26992.428571428572,27545.307142857146,28049.586666666666,-0.020986676689863537,232.0073685228894
2023-05-19,26882.9,26828.2,27154.7,26711.3,27004.385714285716,27357.428571428572,27985.22666666667,0.0020463694647383512,222.34467558994996
2023-05-20,27116.2,26883.0,27147.2,26831.3,27052.77142857143,27233.078571428574,27947.75,0.008678379192720964,200.5243103688637
2023-05-21,26749.9,27116.2,27257.1,26677.6,27028.471428571433,27113.442857142858,27930.586666666666,-0.013508529956262283,227.7533074379192
2023-05-22,26847.3,26749.9,27048.9,26546.1,26980.385714285716,27054.64285714286,27898.366666666665,0.003641135107047111,224.9847434009765
2023-05-23,27220.7,26851.6,27448.1,26804.1,27006.87142857143,27025.057142857146,27886.010000000002,0.013908288729220564,242.73913785978993
2023-05-24,26328.4,27220.7,27220.7,26088.7,26853.342857142856,26933.992857142854,27846.646666666667,-0.03278020036222429,286.3165431099964
2023-05-25,26475.8,26327.1,26589.2,25892.5,26803.028571428575,26897.72857142857,27785.88,0.005598517190562147,320.4264435336256
2023-05-26,26711.5,26475.5,26911.6,26330.0,26778.542857142857,26891.464285714286,27728.776666666665,0.00890246942490891,319.8540857825663
2023-05-27,26857.5,26711.2,26882.9,26591.2,26741.585714285717,26897.178571428572,27641.496666666666,0.005465810605918886,287.66325468604384
2023-05-28,28071.2,26855.3,28181.9,26788.5,26930.342857142856,26979.407142857144,27599.81,0.04519035651121661,579.4970660194199
2023-05-29,27739.4,28068.4,28431.2,27548.8,27057.785714285714,27019.085714285717,27549.986666666668,-0.011819943572059621,651.7779106131132
2023-05-30,27698.2,27738.9,28033.6,27583.8,27126.0,27066.435714285715,27498.190000000002,-0.0014852520241966927,695.2102487746295
2023-05-31,27216.1,27696.9,27825.0,26865.1,27252.81428571429,27053.07857142857,27469.47333333333,-0.017405463170892088,599.9004012582739
2023-06-01,26819.0,27216.4,27340.9,26662.3,27301.84285714286,27052.43571428571,27407.803333333333,-0.01459062834131264,536.4854731103194
2023-06-02,27244.7,26819.0,27299.4,26541.3,27378.014285714286,27078.278571428575,27348.506666666664,0.015873075058727038,472.76597250981916
2023-06-03,27072.0,27246.0,27317.5,26931.4,27408.657142857144,27075.12142857143,27289.503333333334,-0.006338847555671379,439.1625965308549
2023-06-04,27122.3,27070.9,27410.2,26956.1,27273.100000000002,27101.721428571425,27209.806666666664,0.0018580082742316595,334.56188266836125
2023-06-05,25747.4,27122.3,27125.5,25437.5,26988.528571428575,27023.157142857144,27106.15,-0.05069260350339011,607.5975140246408
2023-06-06,27230.2,25745.6,27325.2,25425.6,26921.671428571426,27023.83571428571,27066.33,0.057590280960407636,538.2890850174588
2023-06-07,26342.5,27230.2,27342.0,26141.0,26796.871428571427,27024.842857142856,27022.063333333335,-0.03259983400782962,559.5022958388569
2023-06-08,26501.1,26341.8,26784.4,26231.3,26751.45714285714,27026.65,26984.27,0.006020689000664214,570.2062166665223
2023-06-09,26479.3,26501.1,26773.9,26326.7,26642.114285714284,27010.06428571429,26946.803333333333,-0.0008226073634679532,531.961895342696
2023-06-10,25844.0,26479.3,26525.1,25468.3,26466.68571428571,26937.67142857143,26908.82,-0.023992326081127446,567.84081522021
2023-06-11,25928.4,25843.3,26190.1,25660.8,26296.128571428573,26784.614285714288,26879.793333333335,0.0032657483361708817,514.9356584878917
2023-06-12,25906.8,25927.9,26080.7,25635.0,26318.899999999998,26653.714285714286,26850.77,-0.0008330633590967196,489.522951455193
2023-06-13,25929.4,25906.9,26428.9,25726.4,26133.071428571428,26527.371428571427,26817.75,0.0008723578365525952,293.63045774530224
2023-06-14,25129.5,25929.0,26051.7,24847.4,25959.785714285714,26378.32857142857,26749.27,-0.030849151927927476,460.147220749359
2023-06-15,25591.3,25129.5,25732.8,24838.0,25829.81428571429,26290.635714285716,26701.136666666665,0.01837680813386644,407.2111140797178
2023-06-16,26341.3,25591.9,26472.8,25276.0,25810.100000000002,26226.10714285714,26665.743333333332,0.029306834744620147,372.37765776356184
2023-06-17,26515.0,26341.3,26767.3,26183.5,25905.957142857143,26186.321428571428,26655.309999999998,0.006594207575176592,458.87641349126454
2023-06-18,26339.7,26515.0,26679.3,26290.6,25964.714285714286,26130.42142857143,26637.20333333333,-0.006611352064868958,487.6589909250382
2023-06-19,26845.9,26339.7,27029.7,26295.1,26098.87142857143,26208.885714285712,26628.193333333336,0.019218138399450302,587.9363591260452
2023-06-20,28307.7,26845.9,28393.0,26665.5,26438.628571428573,26285.850000000002,26680.12,0.05445151773641399,1009.6347239054719
2023-06-21,29996.9,28307.7,30769.5,28270.5,27133.971428571433,26546.878571428573,26785.10666666667,0.05967280987151913,1509.919411441857
2023-06-22,29890.5,29992.8,30497.8,29590.4,27748.14285714286,26788.97857142857,26874.1,-0.0035470331934300825,1646.071515110558
2023-06-23,30679.4,29890.2,31395.4,29822.6,28367.87142857143,27088.985714285714,27019.133333333335,0.026393001120757376,1834.0267943468261
2023-06-24,30533.6,30680.7,30795.3,30269.4,28941.957142857143,27423.957142857143,27154.393333333333,-0.0047523745575207554,1785.6909287046878
2023-06-25,30465.3,30533.6,31040.2,30315.8,29531.32857142857,27748.02142857143,27279.52,-0.0022368800272486444,1428.8382818623243
2023-06-26,30267.0,30466.3,30645.9,29986.3,30020.057142857142,28059.464285714286,27393.17,-0.006509044716447865,806.9664942598769
2023-06-27,30689.1,30267.0,30993.7,30231.3,30360.257142857143,28399.442857142858,27480.433333333334,0.013945881653285808,319.49663982275854
2023-06-28,30078.6,30691.9,30703.4,29919.5,30371.928571428572,28752.950000000004,27558.40666666667,-0.019893056492370276,305.1822936899223
2023-06-29,30445.7,30077.3,30823.1,30051.3,30451.242857142854,29099.692857142854,27649.989999999998,0.012204690377876748,219.2604452654931
2023-06-30,30472.9,30445.7,31275.5,29714.5,30421.742857142857,29394.807142857142,27758.55,0.0008933938125910146,196.1175060808169
2023-07-01,30586.8,30472.9,30649.9,30329.0,30429.342857142856,29685.649999999998,27884.143333333333,0.0037377473099047265,202.11381989205572
2023-07-02,30617.7,30587.1,30769.0,30227.9,30451.114285714288,29991.221428571425,27996.576666666668,0.0010102397112481398,214.46348118685407
2023-07-03,31151.3,30617.5,31377.0,30581.5,30577.442857142858,30298.75,28132.553333333337,0.01742782769443818,321.6149657452821
2023-07-04,30768.4,31152.0,31326.5,30657.8,30588.77142857143,30474.514285714286,28254.09,-0.012291621858477764,327.5454355991149
2023-07-05,30512.8,30768.6,30875.6,30233.3,30650.8,30511.364285714284,28412.936666666665,-0.008307224295056037,245.72343532418725
2023-07-06,29913.1,30512.8,31463.6,29869.0,30574.714285714286,30512.978571428568,28502.366666666665,-0.019654046826249938,370.5608516327213
2023-07-07,30346.4,29912.7,30442.0,29757.4,30556.64285714286,30489.192857142858,28635.83,0.014485292396976712,379.3343505730461
2023-07-08,30288.8,30346.8,30379.9,30055.9,30514.071428571428,30471.70714285714,28762.08666666667,-0.0018980834629479526,391.89950971538093
2023-07-09,30166.9,30288.8,30425.5,30071.9,30449.671428571426,30450.39285714286,28885.006666666664,-0.004024589947439261,408.7111764010903
2023-07-10,30415.3,30166.9,31019.6,29969.1,30344.528571428575,30460.985714285714,29037.383333333335,0.008234190453775492,268.88118636647243
2023-07-11,30623.3,30414.2,30782.2,30333.8,30323.8,30456.285714285714,29193.88,0.006838663435836612,234.10160187596182
2023-07-12,30387.3,30623.3,30951.3,30231.7,30305.871428571427,30478.33571428571,29343.23,-0.007706550241156296,221.69144258446022
2023-07-13,31466.1,30387.3,31764.5,30260.0,30527.72857142857,30551.221428571433,29527.786666666667,0.035501673396451716,436.31016763516027
2023-07-14,30317.4,31465.4,31602.6,29944.3,30523.58571428571,30540.114285714284,29700.716666666667,-0.036505954026714416,438.45130641395957
2023-07-15,30291.4,30316.8,30395.4,30246.9,30523.957142857143,30519.014285714286,29857.386666666665,-0.0008575933292432891,438.2203017410449
2023-07-16,30235.5,30291.8,30435.0,30075.4,30533.757142857146,30491.714285714286,29987.193333333336,-0.0018454082676931938,429.58655261931193
2023-07-17,30139.7,30235.5,30335.9,29693.3,30494.385714285712,30419.457142857143,30108.016666666666,-0.0031684609151494403,454.17797696803564
2023-07-18,29866.8,30139.7,30242.4,29624.6,30386.31428571429,30355.057142857142,30225.586666666666,-0.009054502864992098,505.4955833266886
2023-07-19,29909.7,29866.7,30185.5,29789.3,30318.085714285717,30311.97857142857,30327.71333333333,0.0014363775161718717,536.6142234070919
2023-07-20,29801.0,29909.7,30408.0,29621.4,30080.214285714286,30303.971428571433,30377.489999999998,-0.0036342724935388704,216.44478455907125
2023-07-21,29903.1,29801.0,30058.9,29739.9,30021.028571428575,30272.307142857142,30374.363333333335,0.003426059528203629,196.50353444287856
2023-07-22,29788.9,29904.5,29988.0,29657.3,29949.242857142854,30236.600000000002,30370.976666666666,-0.0038190020432663507,171.46062577574003
2023-07-23,30085.9,29788.9,30337.0,29735.7,29927.871428571427,30230.81428571429,30351.193333333333,0.009970156669094843,135.35591003678798
2023-07-24,29178.1,30085.9,30098.2,28890.7,29790.5,30142.442857142858,30306.01,-0.030173602916981124,287.26202324872287
2023-07-25,29228.6,29178.3,29365.4,29058.7,29699.32857142857,30042.821428571428,30264.78666666667,0.0017307501173826623,352.80805317043473
2023-07-26,29352.2,29228.8,29681.8,29109.7,29619.685714285715,29968.885714285716,30234.293333333335,0.0042287348692719995,360.25045652925957
2023-07-27,29222.7,29352.9,29568.8,29094.0,29537.071428571428,29808.64285714286,30185.41333333333,-0.004411935050865012,377.6306163196119
2023-07-28,29315.0,29222.7,29533.0,29125.1,29453.057142857142,29737.04285714286,30159.96,0.0031585034921481903,346.78506723636417
2023-07-29,29353.5,29315.0,29400.1,29256.9,29390.85714285714,29670.05,30123.553333333333,0.0013133208255160511,314.0060023706597
2023-07-30,29281.7,29354.2,29446.6,29054.5,29275.971428571425,29601.92142857143,30083.846666666668,-0.002446045616365966,68.3596302551754
2023-07-31,29232.4,29282.0,29502.3,29128.3,29283.72857142857,29537.114285714284,30038.7,-0.0016836454167620252,57.64355166558849
2023-08-01,29712.2,29232.3,29712.2,28611.0,29352.81428571429,29526.071428571428,30008.516666666666,0.016413294837235304,166.8709224607481
2023-08-02,29173.7,29711.8,30025.9,28961.6,29327.314285714285,29473.5,29942.596666666665,-0.018123868309987134,180.0949881670891
2023-08-03,29189.3,29180.9,29409.8,28981.0,29322.54285714286,29429.807142857142,29889.960000000003,0.0005347281969718676,183.73425426815768
2023-08-04,29105.5,29189.1,29319.1,28875.8,29292.614285714288,29372.835714285717,29843.05,-0.0028709150270818107,201.38285617923893
2023-08-05,29068.1,29105.6,29139.3,28983.0,29251.84285714286,29321.350000000002,29814.883333333335,-0.0012849805019670146,215.40417712945504
2023-08-06,29081.3,29067.9,29198.9,28987.4,29223.214285714286,29249.592857142856,29772.713333333333,0.0004541060475229397,223.92335317302093
2023-08-07,29204.2,29081.3,29270.2,28721.0,29219.18571428571,29251.457142857143,29736.559999999998,0.0042260834281824255,223.9842139443088
2023-08-08,29777.4,29204.2,30168.6,29137.7,29228.5,29290.657142857144,29723.576666666668,0.019627313879510444,247.9739166411346
2023-08-09,29578.0,29771.3,30104.0,29384.2,29286.257142857146,29306.785714285714,29695.666666666668,-0.006696353610456285,278.3110900739449
2023-08-10,29449.0,29578.0,29719.4,29377.5,29323.35714285714,29322.95,29656.52333333333,-0.004361349651768154,280.5328433383097
2023-08-11,29420.8,29448.9,29544.9,29271.2,29368.399999999998,29330.507142857143,29624.306666666667,-0.000957587693979467,264.582507612141
2023-08-12,29428.2,29420.8,29480.8,29375.4,29419.84285714286,29335.842857142856,29556.376666666667,0.0002515227322166247,229.09051964554445
2023-08-13,29300.1,29428.2,29468.5,29272.3,29451.100000000002,29337.15714285714,29522.466666666667,-0.0043529675617265395,186.09263822350954
2023-08-14,29426.7,29300.1,29689.0,29116.0,29482.885714285712,29351.035714285714,29493.643333333333,0.0043208043658555795,152.9413006010935
2023-08-15,29195.3,29426.7,29472.0,29118.6,29399.728571428568,29314.114285714284,29458.969999999998,-0.0078636068604363,121.04224764633705
2023-08-16,28726.3,29195.3,29251.1,28717.6,29278.057142857142,29282.157142857144,29411.85666666667,-0.016064229516394746,260.12981924060097
2023-08-17,26635.7,28726.1,28771.8,25489.4,28876.15714285714,29099.757142857143,29304.153333333332,-0.07277651490097914,1018.8367285904334
2023-08-18,26053.2,26635.7,26801.9,25691.0,28395.071428571428,28881.735714285714,29175.603333333336,-0.021869145545264423,1430.6476746735084
2023-08-19,26099.4,26053.3,26262.2,25799.5,27919.528571428567,28669.68571428571,29052.216666666667,0.0017732946432684749,1575.8744775675398
2023-08-20,26190.8,26099.5,26269.1,25998.5,27475.342857142856,28463.221428571425,28928.47333333333,0.003501996214472225,1560.0053727017546
2023-08-21,26126.0,26190.8,26220.9,25850.8,27003.81428571429,28243.350000000002,28806.376666666667,-0.0024741512286756695,1357.5871775923458
2023-08-22,26039.9,26126.8,26138.8,25481.9,26553.04285714286,27976.385714285716,28671.510000000002,-0.0032955676337746986,980.0012429541973
2023-08-23,26436.2,26042.0,26807.7,25812.6,26225.885714285716,27751.971428571433,28580.113333333335,0.015218952453734502,225.01766174362763
2023-08-24,26177.0,26436.2,26560.5,25943.6,26160.35714285714,27518.257142857146,28478.39333333333,-0.009804737443354195,134.2769508335213
2023-08-25,26057.2,26176.1,26265.7,25811.6,26160.928571428572,27278.0,28368.56,-0.004576536654314789,133.75241698360946
2023-08-26,26017.1,26057.2,26114.1,25993.5,26149.17142857143,27034.350000000002,28261.70666666667,-0.0015389220637674894,143.33616332114283
2023-08-27,26100.6,26017.1,26176.8,25968.7,26136.285714285714,26805.81428571429,28154.56,0.003209427645663787,143.02417545032634
2023-08-28,26118.9,26100.6,26215.7,25891.0,26135.27142857143,26569.54285714286,28046.74,0.0007011333072803883,143.13440903207066
2023-08-29,27723.9,26118.1,28046.0,25919.8,26375.842857142856,26464.442857142858,27994.813333333335,0.0614497547752777,609.9791659216412
2023-08-30,27298.8,27723.9,27757.3,27043.2,26499.071428571428,26362.47857142857,27930.359999999997,-0.015333340547325713,704.0782904258053
2023-08-31,25937.3,27300.6,27464.5,25731.0,26464.82857142857,26312.592857142856,27804.530000000002,-0.0498739871349656,727.7827691343952
2023-09-01,25803.2,25938.3,26144.9,25361.9,26428.54285714286,26294.735714285718,27692.18,-0.005170160348224262,757.2297424549935
2023-09-02,25869.7,25803.5,25977.4,25752.7,26407.485714285714,26278.32857142857,27581.52666666667,0.0025771997271655245,772.4741191543051
2023-09-03,25971.0,25869.7,26090.4,25816.6,26388.971428571425,26262.62857142857,27477.043333333335,0.0039157779177956265,782.542764996863
2023-09-04,25823.3,25971.0,26094.2,25660.9,26346.742857142857,26241.007142857146,27368.883333333335,-0.005687112548611983,807.135046233568
2023-09-05,25790.2,25824.4,25864.0,25596.3,26070.5,26223.171428571426,27259.18,-0.0012817881525598596,545.8646413425358
2023-09-06,25758.0,25790.1,26018.4,25411.7,25850.385714285712,26174.728571428568,27144.306666666667,-0.001248536265713307,79.15439404486207
2023-09-07,26249.8,25758.0,26417.7,25626.5,25895.028571428575,26179.928571428572,27026.719999999998,0.019093097290162175,171.0844305666622
2023-09-08,25909.5,26248.5,26415.4,25701.6,25910.214285714286,26169.378571428573,26904.436666666665,-0.012963908296444115,166.2237390685717
2023-09-09,25901.1,25909.5,25938.5,25814.3,25914.7,26161.092857142856,26786.173333333332,-0.00032420540728306246,165.3696868676302
2023-09-10,25840.2,25901.1,25995.1,25626.7,25896.014285714286,26142.492857142857,26666.82,-0.002351251491249373,165.33766891810038
2023-09-11,25166.4,25840.2,25897.4,24923.1,25802.171428571426,26074.45714285714,26524.760000000002,-0.02607564956927577,323.8887500089
2023-09-12,25834.5,25166.4,26472.6,25133.5,25808.5,25939.5,26409.24,0.02654730116345605,324.04860746711245
2023-09-13,26223.0,25836.1,26382.3,25766.9,25874.928571428572,25862.65714285714,26302.45,0.015038030540556191,357.8676930314527
2023-09-14,26524.7,26223.0,26760.3,26148.6,25914.2,25904.614285714284,26213.43,0.011505167219616474,416.19192688153487
2023-09-15,26601.0,26523.3,26837.4,26233.1,26012.985714285714,25961.6,26142.586666666666,0.0028765641081709425,490.3495604463483
2023-09-16,26562.0,26599.9,26769.0,26463.5,26107.4,26011.05,26140.13,-0.0014661102966053718,527.4397311554623
2023-09-17,26529.1,26562.0,26614.4,26408.7,26205.81428571429,26050.91428571429,26155.993333333332,-0.0012386115503351114,533.5093670810677
2023-09-18,26763.5,26530.3,27413.3,26405.2,26433.971428571433,26118.071428571428,26178.13,0.008835580551168398,309.30971379659786
2023-09-19,27209.2,26759.0,27480.7,26672.2,26630.35714285714,26219.428571428572,26212.076666666668,0.016653277785042997,301.5727930783931
2023-09-20,27125.0,27209.2,27378.6,26851.8,26759.214285714286,26317.071428571428,26245.376666666667,-0.0030945415521220765,291.0267652579704
2023-09-21,26570.0,27125.2,27155.6,26382.3,26765.68571428571,26339.942857142854,26263.04666666667,-0.020460829493087584,285.3919552063741
2023-09-22,26581.9,26569.5,26736.4,26488.5,26762.957142857143,26387.971428571425,26267.903333333335,0.00044787354158826176,287.31373593760185
2023-09-23,26579.2,26581.7,26636.2,26517.5,26765.414285714283,26436.407142857144,26281.31,-0.00010157287477574606,285.3757022415368
2023-09-24,26251.5,26579.0,26727.6,26162.2,26725.757142857143,26465.785714285714,26287.786666666667,-0.012329189742354973,338.10510622944753
2023-09-25,26302.7,26251.6,26423.6,26013.6,26659.928571428572,26546.950000000004,26297.306666666664,0.0019503647410623604,372.62791859383816
2023-09-26,26218.9,26303.1,26396.2,26093.4,26518.457142857143,26574.407142857144,26301.25,-0.003185984708794165,312.4679549304998
2023-09-27,26366.1,26218.9,26836.9,26109.1,26410.04285714286,26584.628571428573,26309.489999999998,0.005614270621574491,162.71662338288527
2023-09-28,27022.6,26368.2,27283.6,26339.4,26474.700000000004,26620.192857142858,26286.11333333333,0.024899397332180273,282.6176274308521
2023-09-29,26909.8,27022.6,27229.5,26728.8,26521.542857142857,26642.25,26273.146666666667,-0.004174283747677809,327.0312770849008
2023-09-30,26962.7,26908.1,27085.7,26887.5,26576.32857142857,26670.87142857143,26307.326666666668,0.0019658265761917093,367.8726442428834
2023-10-01,27974.5,26962.5,28038.4,26955.7,26822.471428571425,26774.114285714284,26379.703333333335,0.03752591543131811,610.6345462294846
2023-10-02,27505.3,27974.6,28556.6,27325.2,26994.27142857143,26827.1,26434.22333333333,-0.016772417737582423,609.1979883821581
2023-10-03,27428.4,27501.6,27670.8,27194.1,27167.057142857142,26842.757142857146,26482.803333333333,-0.0027958248046738854,517.2065314665946
2023-10-04,27790.9,27428.7,27832.7,27242.5,27370.6,26890.321428571428,26548.390000000003,0.013216228434761002,420.8434546651983
2023-10-05,27410.3,27783.5,28089.1,27371.7,27425.985714285714,26950.34285714286,26602.39333333333,-0.0136951304203895,391.929910523685
2023-10-06,27936.9,27410.3,28223.6,27195.7,27572.714285714286,27047.12857142857,26675.02333333333,0.019211756164653426,357.1962879096324
2023-10-07,27961.1,27935.5,28021.3,27859.0,27715.342857142856,27145.835714285717,26732.066666666666,0.000866237843139217,258.79876260325585
2023-10-08,27922.7,27961.1,28097.5,27714.4,27707.942857142858,27265.20714285714,26799.173333333336,-0.0013733365282481147,250.76949480544323
2023-10-09,27581.4,27922.7,27986.4,27279.5,27718.81428571429,27356.542857142857,26855.183333333338,-0.012223030007843083,242.0171097871753
2023-10-10,27391.0,27581.5,27728.1,27300.1,27713.471428571433,27440.264285714286,26906.876666666667,-0.006903202883102422,249.78511241088705
2023-10-11,26876.6,27391.9,27475.9,26558.4,27582.85714285714,27476.728571428568,26963.883333333335,-0.018779891205140453,397.763241378159
2023-10-12,26761.1,26878.2,26942.8,26565.3,27490.114285714284,27458.05,26994.77,-0.004297418572289602,505.7327602233217
2023-10-13,26863.5,26761.1,27114.8,26682.9,27336.77142857143,27454.742857142857,27016.12,0.003826449585405678,510.3958454462891
2023-10-14,26852.8,26863.5,26975.7,26805.1,27178.442857142854,27446.89285714286,27027.056666666664,-0.00039830997450074346,453.1353986669347
2023-10-15,27161.2,26852.8,27286.9,26812.6,27069.657142857144,27388.8,27045.73,0.011484835845796404,315.04720205876254
2023-10-16,28509.7,27161.2,29969.5,27119.7,27202.27142857143,27460.54285714286,27110.653333333332,0.04964802733310747,617.0177299307118
2023-10-17,28403.6,28508.3,28608.5,28096.9,27346.928571428572,27530.2,27173.13666666667,-0.0037215403880083153,768.6955741485042
2023-10-18,28321.7,28405.2,28876.0,28169.0,27553.37142857143,27568.114285714288,27225.076666666668,-0.002883437310763348,814.0431104772491
2023-10-19,28723.0,28321.8,28883.8,28170.2,27833.64285714286,27661.87857142857,27275.536666666667,0.014169347179018077,833.3136241485754
2023-10-20,29674.5,28724.0,30165.9,28586.1,28235.214285714286,27785.992857142857,27360.52,0.03312676252480595,956.1406929751586
2023-10-21,29912.9,29674.7,30264.8,29469.1,28672.37142857143,27925.40714285714,27471.95,0.008033833762995268,917.5189075519634
2023-10-22,29984.2,29912.7,30193.4,29713.6,29075.657142857144,28072.657142857144,27585.36,0.002383587014298083,747.1975661484447
2023-10-23,33041.8,29984.2,34375.6,29891.4,29723.100000000002,28462.68571428571,27800.780000000002,0.10197370615190682,1624.0654297167187
2023-10-24,33917.0,33037.3,35191.4,32866.5,30510.728571428575,28928.82857142857,28056.29666666667,0.026487661083839154,2134.2733624620696
2023-10-25,34496.8,33917.0,35123.9,33713.4,31392.885714285716,29473.128571428573,28329.433333333334,0.017094672288233026,2344.505899920636
2023-10-26,34153.7,34497.6,34826.0,33749.9,32168.700000000004,30001.17142857143,28593.92666666667,-0.009945850049859817,2208.34925679809
2023-10-27,33901.8,34153.7,34245.8,33423.6,32772.6,30503.907142857144,28845.116666666665,-0.0073754820121976206,1978.6600743939343
2023-10-28,34082.6,33901.6,34387.8,33867.3,33368.27142857143,31020.321428571428,29080.45,0.0053330501625281634,1556.9745713128484
2023-10-29,34526.7,34082.6,34737.9,33937.6,34017.2,31546.428571428572,29334.346666666668,0.01303010920528358,497.87518181481573
2023-10-30,34477.9,34526.7,34853.3,34089.5,34222.357142857145,31972.728571428568,29584.853333333333,-0.001413398905774299,274.9216061430192
2023-10-31,34650.6,34478.9,34704.6,34053.9,34327.15714285714,32418.942857142858,29807.390000000003,0.005009005768912722,278.9142691298646
2023-11-01,35423.8,34648.3,35557.5,34138.7,34459.58571428571,32926.235714285714,30071.340000000004,0.022314187921709916,502.96530506155483
2023-11-02,34931.4,35423.8,35907.6,34357.4,34570.68571428572,33369.69285714286,30321.44,-0.013900259147804572,509.9811709880263
